TimeStamp,PreviousTimeStamp,DoorRotation,PreviousDoorRotation,topAngle,XPosition,YPosition,ZPosition,Inside/Outside,AngleOfParticipant,DeltaTheta,Radius,ClosestAngleToDoor,TTC
16.91179,16.88418,17.22936,18.47202,1.24265480041504,0.3743422,1.430508,-0.5721995,1,56.80664,320.4227,0.683772112874108,80.42273,0.382875352010272
16.93978,16.91179,15.96991,17.22936,1.25945091247559,0.3923661,1.431706,-0.5652014,1,55.23138,320.7385,0.688043422939372,80.73853,0.354870842751048
16.96749,16.93978,14.72299,15.96991,1.24692440032959,0.4085397,1.432277,-0.5582193,1,53.80103,320.922,0.69174667641531,80.92197,0.327183790971566
16.99538,16.96749,13.46791,14.72299,1.25508213043213,0.423902,1.432364,-0.5507416,1,52.41479,321.0531,0.694988636071451,81.0531,0.29929159682914
17.02335,16.99538,12.20945,13.46791,1.25846004486084,0.4383989,1.431293,-0.5424088,1,51.05331,321.1561,0.697424509875266,81.15613,0.27131878066927
17.05117,17.02335,10.95728,12.20945,1.25216293334961,0.451426,1.428706,-0.5332004,1,49.74759,321.2097,0.698633033895311,81.20969,0.243499279341806
17.07866,17.05117,9.720292,10.95728,1.23699188232422,0.4614255,1.427405,-0.5234286,1,48.60239,321.1179,0.697775688925868,81.11792,0.216006490919325
17.1069,17.07866,8.449408,9.720292,1.27088451385498,0.4694668,1.426295,-0.5125304,1,47.51099,320.9384,0.695044283622427,80.93842,0.187766162722067
17.13481,17.1069,7.193706,8.449408,1.25570201873779,0.4767966,1.425437,-0.5012761,1,46.43372,320.76,0.69181847002819,80.75998,0.159860244938145
17.16261,17.13481,5.942756,7.193706,1.25094938278198,0.4834656,1.42662,-0.4893235,1,45.34503,320.5977,0.687878255391723,80.59772,0.132055660711411
17.19068,17.16261,4.679317,5.942756,1.2634391784668,0.4897195,1.426316,-0.4769264,1,44.24176,320.4376,0.683581728148336,80.43756,0.103983880284317
17.21848,17.19068,3.42826,4.679317,1.25105690956116,0.4940256,1.425902,-0.4650592,1,43.27008,320.1582,0.678484564703306,80.15817,0.0761842398838504
17.24626,17.21848,2.178147,3.42826,1.25011348724365,0.4976539,1.425228,-0.4532107,1,42.32397,319.8542,0.673096854313034,79.85419,0.0484036639732788
17.2742,17.24626,0.9208237,2.178147,1.25732290744781,0.5012565,1.42374,-0.4410087,1,41.34152,319.5793,0.667642692269355,79.57928,0.0204629252898259
17.30254,17.2742,359.6459,0.9208237,1.27491915225983,0.504714,1.421808,-0.4288453,1,40.35388,319.292,0.662302399802637,79.29202,7.99219323721955
17.33013,17.30254,358.4042,359.6459,1.24169921875,0.5079276,1.419616,-0.4169556,1,39.38245,319.0218,0.657147180260927,79.02176,7.96462353519038
17.35788,17.33013,357.1555,358.4042,1.2486572265625,0.510885,1.417655,-0.4044744,1,38.36911,318.7864,0.651615695931584,78.78644,7.93683845209742
17.38572,17.35788,355.9025,357.1555,1.25302124023438,0.5134828,1.414932,-0.3920959,1,37.36539,318.5371,0.646067966375689,78.53714,7.908535715428
17.41357,17.38572,354.6493,355.9025,1.25326538085938,0.515442,1.412271,-0.3805648,1,36.43945,318.2098,0.64071052259536,78.20981,7.88131059617857
17.44129,17.41357,353.402,354.6493,1.24722290039063,0.5162007,1.409832,-0.3691028,1,35.56619,317.8358,0.634586555458583,77.83585,7.85327054509832
17.46926,17.44129,352.1435,353.402,1.25857543945313,0.5163417,1.408521,-0.3579553,1,34.73175,317.4117,0.628284039931138,77.41171,7.82569491435738
17.49702,17.46926,350.894,352.1435,1.24945068359375,0.5167577,1.409929,-0.3452724,1,33.74893,317.1451,0.621491382878257,77.14508,7.79756139668877
17.52564,17.49702,349.6061,350.894,1.28787231445313,0.5174845,1.414596,-0.3305255,1,32.56702,317.0391,0.614033644485988,77.03912,7.76912889023878
17.55311,17.52564,348.3702,349.6061,1.2359619140625,0.517172,1.416372,-0.315231,1,31.36349,317.0067,0.605671036676124,77.00668,7.74155951605903
17.58056,17.55311,347.1347,348.3702,1.23544311523438,0.5171216,1.418053,-0.3027643,1,30.34811,316.7866,0.599233652499026,76.78662,7.7135931168656
17.60826,17.58056,345.8882,347.1347,1.24658203125,0.5168259,1.41919,-0.2914292,1,29.41791,316.4702,0.59332958194354,76.47025,7.68654452983977
17.63641,17.60826,344.6215,345.8882,1.26666259765625,0.5166849,1.420484,-0.2794584,1,28.40753,316.214,0.587418363357481,76.21396,7.65841678986462
17.6638,17.63641,343.3891,344.6215,1.23239135742188,0.5158746,1.420362,-0.2667989,1,27.34698,316.0421,0.580782401776756,76.04211,7.63065628665011
17.69184,17.6638,342.1273,343.3891,1.26177978515625,0.5144114,1.420354,-0.2552654,1,26.39191,315.7354,0.574264297495442,75.73541,7.60293275280199
17.72007,17.69184,340.8571,342.1273,1.27023315429688,0.512994,1.419271,-0.244224,1,25.45798,315.3991,0.568162090760996,75.39911,7.57496587747201
17.74767,17.72007,339.6148,340.8571,1.24224853515625,0.5121085,1.418538,-0.2339114,1,24.54907,315.0658,0.563000598650312,75.06577,7.54686892788773
17.77502,17.74767,338.3842,339.6148,1.23062133789063,0.5113165,1.418381,-0.2237655,1,23.63544,314.7488,0.558135821968024,74.74878,7.51924133480519
17.80338,17.77502,337.1081,338.3842,1.27615356445313,0.5110219,1.418161,-0.2135023,1,22.67493,314.4331,0.55382904596154,74.43314,7.49165976896751
17.83122,17.80338,335.8551,337.1081,1.2529296875,0.5111253,1.418503,-0.2035707,1,21.71637,314.1388,0.550172767272037,74.13876,7.46309518893064
17.85895,17.83122,334.6072,335.8551,1.2479248046875,0.5113674,1.419042,-0.1932846,1,20.70538,313.9018,0.546676824629668,73.90182,7.43603395527151
17.88684,17.85895,333.3524,334.6072,1.2547607421875,0.5120532,1.418888,-0.1830488,1,19.67096,313.6815,0.543787969436462,73.68149,7.40782090631576
17.91447,17.88684,332.1087,333.3524,1.24374389648438,0.5128555,1.418494,-0.1724573,1,18.58618,313.5225,0.541075093825946,73.52252,7.38036318252371
17.94286,17.91447,330.8312,332.1087,1.2774658203125,0.5136485,1.417162,-0.1610385,1,17.4072,313.424,0.538301224054218,73.42404,7.35153086489601
17.97077,17.94286,329.5754,330.8312,1.25579833984375,0.5149057,1.414845,-0.1493486,1,16.17484,313.4006,0.53612766888762,73.4006,7.32384303559944
17.99812,17.97077,328.3445,329.5754,1.23089599609375,0.5167122,1.412183,-0.1382076,1,14.97464,313.3699,0.534876511894041,73.3699,7.29655671659965
18.02625,17.99812,327.079,328.3445,1.26556396484375,0.5190177,1.409276,-0.1272346,1,13.77414,313.3048,0.534385643192175,73.30484,7.26847653817866
18.05396,18.02625,325.8319,327.079,1.24703979492188,0.5219279,1.405829,-0.1163174,1,12.56369,313.2682,0.534732138035967,73.26825,7.2406765470315
18.0816,18.05396,324.5881,325.8319,1.24386596679688,0.5261899,1.403244,-0.1060385,1,11.39374,313.1943,0.53676802885803,73.19434,7.21302406294001
18.10966,18.0816,323.3255,324.5881,1.26260375976563,0.5308644,1.401273,-0.09563386,1,10.21216,313.1133,0.539409728621574,73.11331,7.18481507152769
18.13744,18.10966,322.0754,323.3255,1.25006103515625,0.5363077,1.399016,-0.08516848,1,9.023529,313.0519,0.543028184155847,73.05188,7.15759168733558
18.16529,18.13744,320.822,322.0754,1.25338745117188,0.5425612,1.397747,-0.07485855,1,7.855652,312.9664,0.54770103169807,72.96637,7.12936740604126
18.1931,18.16529,319.5704,320.822,1.25164794921875,0.549567,1.39781,-0.06389081,1,6.631256,312.9391,0.553268374332558,72.93912,7.1016828967901
18.22116,18.1931,318.3077,319.5704,1.26266479492188,0.5565778,1.398639,-0.05272877,1,5.411896,312.8958,0.55906990862701,72.89581,7.07345121341025
18.2489,18.22116,317.0595,318.3077,1.2481689453125,0.5634015,1.399382,-0.0413692,1,4.199554,312.86,0.564918231777284,72.85999,7.04565988340121
18.27682,18.2489,315.8033,317.0595,1.25625610351563,0.5697185,1.400497,-0.03049004,1,3.063416,312.7399,0.570533830438113,72.73987,7.01763764743627
18.30443,18.27682,314.5608,315.8033,1.24249267578125,0.5765727,1.401627,-0.02034199,1,2.020599,312.5402,0.576931383964673,72.54019,6.99019687752092
18.33231,18.30443,313.3062,314.5608,1.254638671875,0.5838392,1.403576,-0.01043701,1,1.024139,312.282,0.583932526624728,72.28201,6.96254946086443
18.36027,18.33231,312.048,313.3062,1.25811767578125,0.5904887,1.405337,-8.368492E-05,1,0.008117676,312.0399,0.590488668253384,72.03992,6.93433769369313
18.38845,18.36027,310.7795,312.048,1.26849365234375,0.5961323,1.405983,0.01005447,1,359.0337,311.7458,0.596217126850691,71.74582,6.90620163816268
18.41567,18.38845,309.5547,310.7795,1.224853515625,0.6009803,1.405711,0.01915491,1,358.1744,311.3802,0.601285535583077,71.38025,6.87919658366632
18.44336,18.41567,308.3089,309.5547,1.24575805664063,0.6055976,1.405034,0.02746797,1,357.403,310.9059,0.606220159461801,70.90591,6.85124660398587
18.47181,18.44336,307.0285,308.3089,1.28042602539063,0.6097755,1.404692,0.03594625,1,356.6263,310.4022,0.610834081368745,70.40219,6.82283530458156
18.49971,18.47181,305.7732,307.0285,1.25534057617188,0.6131756,1.405651,0.04533124,1,355.7719,310.0013,0.6148489751618,70.00128,6.79506241601453
18.5269,18.49971,304.5493,305.7732,1.22381591796875,0.6158763,1.406578,0.05559063,1,354.8423,309.707,0.618380103355749,69.70703,6.76753121483957
18.5551,18.5269,303.2804,304.5493,1.26895141601563,0.6176354,1.407835,0.06658351,1,353.847,309.4333,0.621213985672031,69.43335,6.73940226183158
18.58272,18.5551,302.0377,303.2804,1.24267578125,0.6192104,1.409136,0.07774138,1,352.844,309.1937,0.624071473077191,69.19373,6.71230989673517
18.61089,18.58272,300.77,302.0377,1.26773071289063,0.6201931,1.410805,0.08852291,1,351.8768,308.8932,0.626478895979733,68.89319,6.68371719766606
18.63864,18.61089,299.5211,300.77,1.24887084960938,0.6199977,1.412084,0.1000731,1,350.831,308.6901,0.628022160402671,68.69009,6.65584186961964
18.66641,18.63864,298.2717,299.5211,1.24945068359375,0.6189835,1.412589,0.1119932,1,349.7444,308.5273,0.629033440114348,68.52728,6.62864377531121
18.69412,18.66641,297.0246,298.2717,1.2470703125,0.6172334,1.41252,0.1241741,1,348.6252,308.3994,0.629600091812042,68.39944,6.60035479311469
18.72214,18.69412,295.7636,297.0246,1.260986328125,0.614448,1.41121,0.1359407,1,347.5248,308.2388,0.629306155171273,68.2388,6.5722761478221
18.75138,18.72214,294.4479,295.7636,1.31570434570313,0.61085,1.410013,0.1471528,1,346.4556,307.9923,0.628324528396308,67.99228,6.54325835398934
18.77756,18.75138,293.2696,294.4479,1.17828369140625,0.6062853,1.409211,0.1587639,1,345.3258,307.9438,0.626727911942343,67.94379,6.51710272894965
18.80493,18.77756,292.038,293.2696,1.23159790039063,0.6003703,1.408905,0.1703743,1,344.157,307.881,0.624076869330689,67.88101,6.48966353315988
18.83319,18.80493,290.7667,292.038,1.27133178710938,0.5935457,1.408599,0.1821424,1,342.9402,307.8264,0.62086421695855,67.82645,6.46187952350628
18.86104,18.83319,289.5132,290.7667,1.25344848632813,0.5859824,1.409607,0.1948794,1,341.6045,307.9088,0.617538177481879,67.90875,6.43330459078336
18.88888,18.86104,288.2605,289.5132,1.25271606445313,0.5774046,1.411026,0.2081926,1,340.1724,308.0881,0.613791708898341,68.0881,6.40614064125612
18.91685,18.88888,287.002,288.2605,1.258544921875,0.5685123,1.41355,0.2219315,1,338.6757,308.3263,0.610294861257848,68.32626,6.37777353017568
18.94484,18.91685,285.742,287.002,1.25997924804688,0.5592885,1.417217,0.235954,1,337.126,308.616,0.607023835474438,68.61603,6.34946666400339
18.97265,18.94484,284.4907,285.742,1.2513427734375,0.5498284,1.421139,0.2497394,1,335.5718,308.9189,0.603888270072211,68.91885,6.32236160867773
19.00043,18.97265,283.2407,284.4907,1.24996948242188,0.540775,1.424648,0.2636321,1,334.0104,309.2303,0.601614058130543,69.23029,6.29415116277173
19.02848,19.00043,281.9785,283.2407,1.26217651367188,0.5319055,1.42732,0.2778287,1,332.4207,309.5578,0.60009355287569,69.5578,6.26600932122637
19.05635,19.02848,280.724,281.9785,1.2545166015625,0.5234851,1.429002,0.2935985,1,330.714,310.01,0.600197277072083,70.01004,6.23823521231658
19.08415,19.05635,279.4731,280.724,1.2508544921875,0.5160589,1.428757,0.3110118,1,328.924,310.5491,0.602532218263603,70.54913,6.21072266333811
19.11195,19.08415,278.2221,279.4731,1.25103759765625,0.5107783,1.428722,0.3303512,1,327.1068,311.1153,0.608297967345435,71.1153,6.18244012623361
19.13994,19.11195,276.9627,278.2221,1.2593994140625,0.5075259,1.428462,0.3510778,1,325.3267,311.636,0.61712081766247,71.63602,6.1546988699387
19.16783,19.13994,275.7078,276.9627,1.25494384765625,0.5058264,1.428431,0.3711501,1,323.7307,311.9771,0.627385676539953,71.97711,6.12719304814053
19.19561,19.16783,274.4575,275.7078,1.25030517578125,0.5038959,1.429224,0.3908054,1,322.204,312.2534,0.637683208169602,72.25345,6.09900811251006
19.22358,19.19561,273.1989,274.4575,1.25860595703125,0.5024183,1.430113,0.4101911,1,320.7707,312.4282,0.64859916785837,72.42819,6.07074519722048
19.25142,19.22358,271.946,273.1989,1.25286865234375,0.5004723,1.430796,0.4280076,1,319.4627,312.4833,0.658530960166939,72.48328,6.0436672930444
19.27919,19.25142,270.6963,271.946,1.24969482421875,0.4990204,1.430965,0.4456624,1,318.2328,312.4635,0.669056280357533,72.4635,6.01547309027778
19.30717,19.27919,269.4375,270.6963,1.25881958007813,0.4970723,1.430036,0.462976,1,317.034,312.4034,0.679284666981605,72.40344,5.98737231119118
19.33528,19.30717,268.1724,269.4375,1.26510620117188,0.494008,1.428244,0.4795648,1,315.8499,312.3224,0.688495695240578,72.32242,5.95956554511764
19.36299,19.33528,266.9253,268.1724,1.2470703125,0.4917688,1.425445,0.4956056,1,314.7773,312.1479,0.698184383107069,72.14795,5.93150080379883
19.39115,19.36299,265.6584,266.9253,1.26687622070313,0.4892599,1.422693,0.510556,1,313.7798,311.8786,0.707136947149912,71.87863,5.90344926770104
19.41861,19.39115,264.4225,265.6584,1.23590087890625,0.4859428,1.420119,0.5260938,1,312.7281,311.6945,0.716180926532375,71.69446,5.87593801854375
19.44624,19.41861,263.1792,264.4225,1.24331665039063,0.482501,1.417036,0.5426474,1,311.6423,311.5369,0.726135949061307,71.53693,5.84855225676041
19.47438,19.44624,261.9128,263.1792,1.266357421875,0.4792262,1.416695,0.560043,1,310.5535,311.3594,0.737092863058659,71.35938,5.82023277525408
19.50245,19.47438,260.6497,261.9128,1.26315307617188,0.4745974,1.414327,0.5782915,1,309.3753,311.2744,0.748106802190816,71.27435,5.79229402059413
19.5303,19.50245,259.3965,260.6497,1.253173828125,0.4707893,1.413614,0.5945781,1,308.3723,311.0242,0.758396808269832,71.0242,5.76455124005597
19.55822,19.5303,258.1401,259.3965,1.25637817382813,0.4667701,1.414488,0.6097987,1,307.4322,310.7079,0.767937971412239,70.70792,5.73649973476563
19.58621,19.55822,256.8806,258.1401,1.259521484375,0.4599168,1.415422,0.625926,1,306.3076,310.573,0.776728314555891,70.57297,5.70826793581184
19.61367,19.58621,255.6447,256.8806,1.23587036132813,0.4527078,1.416028,0.6416379,1,305.2049,310.4398,0.785266583789495,70.43985,5.68102063336019
19.64153,19.61367,254.3912,255.6447,1.25350952148438,0.4458364,1.416332,0.6552587,1,304.2313,310.16,0.792549050419675,70.15997,5.65335360972241
19.66951,19.64153,253.132,254.3912,1.25921630859375,0.4386176,1.417281,0.6677881,1,303.2978,309.8343,0.798953291360264,69.83426,5.62518154018739
19.69748,19.66951,251.8736,253.132,1.25837707519531,0.4299964,1.418659,0.6814882,1,302.2505,309.6231,0.805805827297288,69.62311,5.59713265725534
19.72539,19.69748,250.6174,251.8736,1.25627136230469,0.4210303,1.41985,0.6959609,1,301.1724,309.445,0.813405211251512,69.44501,5.5690381450815
19.75478,19.72539,249.2949,250.6174,1.32244873046875,0.4126544,1.420305,0.7098373,1,300.171,309.1239,0.821067979881884,69.12393,5.54001499436066
19.78059,19.75478,248.1334,249.2949,1.1614990234375,0.4042534,1.420064,0.7229302,1,299.2134,308.92,0.828280659207456,68.92004,5.51389496523145
19.80802,19.78059,246.899,248.1334,1.23439025878906,0.3949409,1.419665,0.7365485,1,298.2004,308.6986,0.83575243104495,68.69861,5.48676385828471
19.83608,19.80802,245.6363,246.899,1.2626953125,0.3845522,1.41877,0.7508786,1,297.1187,308.5177,0.843622568892021,68.5177,5.45841211954107
19.86406,19.83608,244.3773,245.6363,1.25907897949219,0.3735333,1.417122,0.765198,1,296.0194,308.3578,0.851501655154767,68.35782,5.43085254085994
19.89261,19.86406,243.0924,244.3773,1.28489685058594,0.3621854,1.414847,0.7792026,1,294.9297,308.1626,0.859264167227669,68.1626,5.40200436262636
19.92007,19.89261,241.8568,243.0924,1.235595703125,0.3507075,1.412219,0.7928573,1,293.8614,307.9954,0.866959331325576,67.99536,5.37469435341154
19.94809,19.92007,240.5961,241.8568,1.26066589355469,0.3395185,1.409857,0.8058054,1,292.8477,307.7484,0.874411329580829,67.74844,5.34664471043047
19.97581,19.94809,239.3488,240.5961,1.24734497070313,0.3289062,1.40791,0.817776,1,291.9098,307.439,0.881440227011226,67.43896,5.31863348964633
20.00399,19.97581,238.0802,239.3488,1.26852416992188,0.3182236,1.406288,0.8295913,1,290.9864,307.0939,0.888531332116141,67.09387,5.29053655800547
20.03165,20.00399,236.8355,238.0802,1.24472045898438,0.3072991,1.405939,0.8413826,1,290.0638,306.7717,0.895744092880285,66.77173,5.26299520941438
20.0596,20.03165,235.5779,236.8355,1.25762939453125,0.2958028,1.410761,0.8538847,1,289.1071,306.4708,0.903669378521732,66.47076,5.23526250945223
20.08726,20.0596,234.3334,235.5779,1.24447631835938,0.2842469,1.411792,0.8666511,1,288.1586,306.1748,0.912074743916314,66.17477,5.2073371595064
20.11589,20.08726,233.0449,234.3334,1.28848266601563,0.2736398,1.414213,0.8781445,1,287.3076,305.7373,0.91979155052648,65.7373,5.17880670635984
20.14315,20.11589,231.8181,233.0449,1.22677612304688,0.2633891,1.418579,0.8911514,1,286.4656,305.3525,0.929260231857425,65.35254,5.15152235943784
20.17089,20.14315,230.5701,231.8181,1.24809265136719,0.2534974,1.424077,0.9053256,1,285.6426,304.9274,0.940146438232976,64.92743,5.12366150457794
20.20669,20.17089,228.9588,230.5701,1.6112060546875,0.2438633,1.429883,0.9205096,1,284.838,304.1208,0.952264262270486,64.12079,5.08799847141072
20.22678,20.20669,228.0551,228.9588,0.903778076171875,0.2356493,1.435095,0.9363278,1,284.1265,303.9286,0.965525878290897,63.92859,5.06799737517141
20.25596,20.22678,226.742,228.0551,1.31307983398438,0.2254348,1.441254,0.9586077,1,283.2337,303.5082,0.984758665611798,63.50824,5.03887920925773
20.28356,20.25596,225.4999,226.742,1.24211120605469,0.2199966,1.444642,0.9730468,1,282.7398,302.76,0.997606391153759,62.76004,5.01088524612193
20.31093,20.28356,224.2683,225.4999,1.23158264160156,0.2178411,1.445689,0.9799394,0,282.5331,301.7352,1.00386054124194,61.73523,4.983747613595
20.33835,20.31093,223.0341,224.2683,1.23423767089844,0.2132037,1.447933,0.9948912,0,282.0955,300.9386,1.01747942315848,60.9386,4.95634302875486
20.36554,20.33835,221.8107,223.0341,1.22337341308594,0.2087206,1.449139,1.011598,0,281.6581,300.1526,1.03290562952851,60.15259,4.92901104141107
20.39351,20.36554,220.5522,221.8107,1.25849914550781,0.204835,1.449067,1.028393,0,281.2647,299.2874,1.04859436349761,59.28745,4.90130080130545
20.42073,20.39351,219.3271,220.5522,1.22506713867188,0.2015428,1.448165,1.045698,0,280.9091,298.418,1.06494302937534,58.41797,4.87391318858681
20.44821,20.42073,218.0905,219.3271,1.23658752441406,0.1990346,1.446178,1.063869,0,280.5967,297.4938,1.08232712745706,57.49384,4.84635905191212
20.47591,20.44821,216.8439,218.0905,1.24662780761719,0.197429,1.443233,1.081923,0,280.3415,296.5024,1.09978889165397,56.50238,4.81899669073231
20.50388,20.47591,215.5852,216.8439,1.2586669921875,0.196643,1.440371,1.10003,0,280.1352,295.45,1.11746781340433,55.45001,4.79060877760309
20.53199,20.50388,214.3205,215.5852,1.26475524902344,0.1961203,1.441557,1.120931,0,279.9241,294.3964,1.13795814425151,54.39636,4.76284972068701
20.56095,20.53199,213.0171,214.3205,1.30339050292969,0.1956581,1.440048,1.142583,0,279.7172,293.2999,1.15921477447087,53.2999,4.73352607335216
20.58786,20.56095,211.8062,213.0171,1.21086120605469,0.1983183,1.440314,1.161617,0,279.6885,292.1177,1.17842404019477,52.11774,4.70695336402969
20.61522,20.58786,210.575,211.8062,1.23121643066406,0.203348,1.442328,1.179326,0,279.7832,290.7918,1.19672854700298,50.79184,4.67953895529419
20.64322,20.61522,209.3152,210.575,1.25984191894531,0.2074392,1.439071,1.201005,0,279.7995,289.5156,1.21878742808556,49.51563,4.65137780761904
20.67134,20.64322,208.0496,209.3152,1.26553344726563,0.2108507,1.445849,1.218044,0,279.8209,288.2287,1.2361590720329,48.2287,4.62315803006622
20.6989,20.67134,206.8095,208.0496,1.24012756347656,0.2132457,1.449943,1.23754,0,279.7769,287.0327,1.2557781246593,47.03265,4.59591530943293
20.7271,20.6989,205.5406,206.8095,1.2689208984375,0.2147883,1.453634,1.255923,0,279.7049,285.8357,1.274157468315,45.83572,4.56756863064236
20.7554,20.7271,204.2672,205.5406,1.27342224121094,0.2155686,1.457117,1.273654,0,279.6064,284.6608,1.29176740356085,44.66077,4.53913437903488
20.78244,20.7554,203.0504,204.2672,1.21678161621094,0.2159594,1.459802,1.290313,0,279.5015,283.5489,1.30826105899053,43.54886,4.512379301884
20.81011,20.78244,201.8051,203.0504,1.24530029296875,0.2163751,1.461915,1.30735,0,279.3976,282.4074,1.32513470043755,42.40744,4.48461924574746
20.83837,20.81011,200.5336,201.8051,1.27153015136719,0.2158921,1.463055,1.323907,0,279.2618,281.2717,1.34139412661735,41.27173,4.4561808782129
20.86608,20.83837,199.2866,200.5336,1.24699401855469,0.214513,1.463575,1.339541,0,279.0981,280.1885,1.35660817985939,40.18851,4.42873247294414
20.8945,20.86608,198.0078,199.2866,1.27879333496094,0.2118929,1.463275,1.353728,0,278.8961,279.1117,1.37021052748842,39.11169,4.40016603090345
20.92221,20.8945,196.7607,198.0078,1.24703979492188,0.2096924,1.466122,1.365165,0,278.7325,278.0282,1.38117619593465,38.0282,4.37244053536702
20.94992,20.92221,195.5135,196.7607,1.24722290039063,0.2067163,1.465526,1.380758,0,278.5146,276.9988,1.39614581825916,36.99884,4.34468473512247
20.97753,20.94992,194.2712,195.5135,1.24232482910156,0.2033392,1.465557,1.395652,0,278.2894,275.9818,1.41038736367413,35.98181,4.31709754677999
21.00537,20.97753,193.0182,194.2712,1.25302124023438,0.200452,1.46678,1.406669,0,278.1101,274.9081,1.42087921837462,34.90805,4.28936421984707
21.03343,21.00537,191.7555,193.0182,1.26263427734375,0.196974,1.469413,1.417629,0,277.9104,273.8452,1.43124753101211,33.84515,4.26101499939112
21.06146,21.03343,190.4943,191.7555,1.26118469238281,0.1929482,1.471431,1.431202,0,277.6781,272.8163,1.44415003964629,32.81628,4.2332459455618
21.0892,21.06146,189.246,190.4943,1.24835205078125,0.1876446,1.472097,1.446083,0,277.3934,271.8525,1.45820676873133,31.85254,4.20536356835367
21.11729,21.0892,187.982,189.246,1.26400756835938,0.1811088,1.473032,1.458621,0,277.0779,270.9041,1.46982144147745,30.90411,4.17744665821199
21.14516,21.11729,186.7276,187.982,1.25440979003906,0.1745326,1.473023,1.469812,0,276.7719,269.9557,1.48013851727676,29.95572,4.14952047435932
21.17302,21.14516,185.4741,186.7276,1.25346374511719,0.167209,1.472775,1.480438,0,276.444,269.0301,1.48985130741221,29.03009,4.12167188335205
21.20084,21.17302,184.2222,185.4741,1.25190734863281,0.1592469,1.473104,1.491278,0,276.0952,268.127,1.49975669273367,28.12695,4.09388900469496
21.22849,21.20084,182.978,184.2222,1.24424743652344,0.151128,1.475342,1.503567,0,275.7397,267.2383,1.51114294510465,27.23828,4.06602709370818
21.25622,21.22849,181.7302,182.978,1.24778747558594,0.1434368,1.480731,1.516525,0,275.4031,266.3271,1.52329320896736,26.32706,4.03850981051971
21.28436,21.25622,180.4638,181.7302,1.26632690429688,0.1358328,1.485064,1.530782,0,275.0708,265.393,1.53679689129648,25.39304,4.01036788502836
21.31229,21.28436,179.2069,180.4638,1.2569580078125,0.1294539,1.489244,1.544859,0,274.79,264.4169,1.55027301084633,24.41687,3.98247781211547
21.33982,21.31229,177.9683,179.2069,1.23854064941406,0.1239727,1.493934,1.559811,0,274.5443,263.4241,1.56473024970097,23.42407,3.95483977491899
21.36753,21.33982,176.7212,177.9683,1.24716186523438,0.1191689,1.496891,1.576053,0,274.324,262.3972,1.58055156957706,22.39716,3.92700511632645
21.39565,21.36753,175.4559,176.7212,1.26527404785156,0.115166,1.498959,1.590944,0,274.1403,261.3156,1.59510707549581,21.31558,3.89914935413291
21.42357,21.39565,174.1995,175.4559,1.25639343261719,0.1120004,1.500053,1.60627,0,273.9886,260.2109,1.61017031196125,20.21088,3.87108843905596
21.45184,21.42357,172.9272,174.1995,1.27235412597656,0.1098994,1.501942,1.620677,0,273.8793,259.0478,1.62439843422886,19.04782,3.84282565646701
21.47934,21.45184,171.6898,172.9272,1.23735046386719,0.1087573,1.503095,1.635478,0,273.8045,257.8853,1.63909025500593,17.88531,3.81528192952389
21.50718,21.47934,170.4369,171.6898,1.2529296875,0.1088137,1.504102,1.649778,0,273.7736,256.6633,1.65336309463253,16.66333,3.78756681779169
21.53511,21.50718,169.18,170.4369,1.25689697265625,0.1101945,1.504368,1.664867,0,273.7868,255.3932,1.6685097406695,15.3932,3.75957787429957
21.56288,21.53511,167.9305,169.18,1.24946594238281,0.1127201,1.504415,1.679511,0,273.8396,254.0909,1.68328975352538,14.09088,3.73170369349681
21.59088,21.56288,166.6703,167.9305,1.26025390625,0.1164749,1.504189,1.694388,0,273.9324,252.7379,1.6983864052855,12.73785,3.70377789597694
21.61851,21.59088,165.4273,166.6703,1.24296569824219,0.1212353,1.503252,1.709279,0,274.0571,251.3702,1.7135734882463,11.37022,3.67626358177586
21.64631,21.61851,164.1762,165.4273,1.25108337402344,0.1270539,1.500818,1.724053,0,274.2148,249.9614,1.7287279154916,9.961426,3.64831569172083
21.67463,21.64631,162.9018,164.1762,1.2744140625,0.1339938,1.497266,1.73849,0,274.4073,248.4944,1.74364611587972,8.494446,3.62003987630208
21.70199,21.67463,161.6705,162.9018,1.23124694824219,0.1425135,1.493192,1.75281,0,274.6483,247.0223,1.75859383225494,7.022293,3.59266213654151
21.73001,21.70199,160.4093,161.6705,1.26123046875,0.15256,1.489388,1.766879,0,274.9349,245.4744,1.77345319879616,5.47438,3.56455445497294
21.75913,21.73001,159.0992,160.4093,1.31011962890625,0.1637132,1.48553,1.78212,0,275.2487,243.8505,1.7896240437956,3.850479,3.53553771972656
21.78524,21.75913,157.924,159.0992,1.17520141601563,0.1756712,1.481177,1.798211,0,275.5797,242.3443,1.80677119272978,2.344345,3.50939934957451
21.81277,21.78524,156.6856,157.924,1.2384033203125,0.1889229,1.4762,1.814094,0,275.9454,240.7402,1.82390469047018,0.7401581,3.48203612673512
21.841,21.81277,155.4152,156.6856,1.27043151855469,0.2029007,1.470939,1.830317,0,276.3257,239.0894,1.84152935346508,119.0894,3.45353024887213
21.86893,21.841,154.1582,155.4152,1.25694274902344,0.217242,1.464479,1.847711,0,276.7057,237.4525,1.86043776865593,117.4525,3.42586814602518
